id;registration_month;region;operating_system
id_39202;17.0;ROW;Windows
id_39219;17.0;America;Windows
id_39221;17.0;ROW;Windows
id_39228;17.0;ROW;Windows
id_39263;17.0;ROW;Windows
id_39264;17.0;ROW;Mac
id_39292;17.0;ROW;Windows
id_39322;17.0;ROW;Windows
id_39328;17.0;ROW;Mac
id_39330;17.0;EMEA;Windows
id_39333;17.0;EMEA;Mac
id_39375;17.0;America;Mac
id_39388;17.0;ROW;Windows
id_39406;17.0;ROW;Windows
id_39419;17.0;America;Windows
id_39427;17.0;ROW;Windows
id_39440;17.0;America;Mac
id_39476;17.0;ROW;Windows
id_39497;17.0;ROW;Windows
id_39502;17.0;ROW;Windows
id_3952;17.0;ROW;Windows
id_39522;17.0;ROW;Windows
id_39532;17.0;ROW;Windows
id_3954;17.0;ROW;Unknown
id_39562;17.0;ROW;Windows
id_39566;17.0;America;Mac
id_39586;17.0;ROW;Windows
id_39611;17.0;EMEA;Windows
id_39618;17.0;EMEA;Mac
id_39623;17.0;ROW;Windows
id_39637;17.0;ROW;Windows
id_39644;17.0;ROW;Windows
id_39652;17.0;ROW;Windows
id_39659;17.0;ROW;Windows
id_39668;17.0;ROW;Windows
id_3970;17.0;ROW;Windows
id_39708;17.0;ROW;Windows
id_39710;17.0;America;Mac
id_39718;17.0;ROW;Windows
id_39790;17.0;ROW;Windows
id_39793;17.0;ROW;Windows
id_39818;17.0;EMEA;Windows
id_39820;17.0;ROW;Windows
id_39829;17.0;ROW;Mac
id_39850;17.0;ROW;Windows
id_39858;17.0;EMEA;Windows
id_39865;17.0;ROW;Windows
id_39874;17.0;ROW;Windows
id_39913;17.0;ROW;Windows
id_39923;17.0;ROW;Windows
id_39925;17.0;ROW;Unknown
id_39935;17.0;ROW;Mac
id_39942;17.0;ROW;Windows
id_4004;17.0;ROW;Windows
id_40040;17.0;ROW;Windows
id_40046;17.0;ROW;Windows
id_40060;17.0;EMEA;Windows
id_40084;17.0;ROW;Mac
id_40098;17.0;ROW;Windows
id_40115;17.0;America;Windows
id_40124;17.0;ROW;Mac
id_40125;17.0;ROW;Windows
id_4025;17.0;ROW;Windows
id_4026;17.0;ROW;Windows
id_4051;17.0;EMEA;Windows
id_4063;17.0;ROW;Windows
id_4072;17.0;ROW;Windows
id_4075;17.0;ROW;Windows
id_4124;17.0;America;Windows
id_4130;17.0;EMEA;Windows
id_4139;17.0;ROW;Windows
id_4167;17.0;EMEA;Windows
id_4173;17.0;ROW;Windows
id_4200;17.0;EMEA;Windows
id_4202;17.0;ROW;Windows
id_4209;17.0;EMEA;Windows
id_4216;17.0;EMEA;Windows
id_4228;17.0;ROW;Windows
id_4230;17.0;ROW;Windows
id_4263;17.0;ROW;Windows
id_4271;17.0;EMEA;Mac
id_4282;17.0;ROW;Windows
id_4283;17.0;ROW;Mac
id_4285;17.0;EMEA;Windows
id_4298;17.0;ROW;Mac
id_4316;17.0;ROW;Windows
id_4317;17.0;America;Mac
id_4333;17.0;ROW;Windows
id_4344;17.0;ROW;Windows
id_4367;17.0;ROW;Windows
id_4375;17.0;ROW;Windows
id_4416;17.0;ROW;Windows
id_4436;17.0;ROW;Windows
id_4437;17.0;ROW;Linux
id_4445;17.0;ROW;Windows
id_4447;17.0;ROW;Linux
id_4510;17.0;EMEA;Windows
id_4547;17.0;ROW;Mac
id_4555;17.0;EMEA;Windows
id_4560;17.0;ROW;Windows
id_4580;17.0;ROW;Windows
id_4595;17.0;ROW;Windows
id_4601;17.0;America;Windows
id_4604;17.0;ROW;Windows
id_4625;17.0;ROW;Windows
id_4626;17.0;ROW;Windows
id_4642;17.0;ROW;Windows
id_4678;17.0;America;Windows
id_4699;17.0;ROW;Windows
id_4711;17.0;ROW;Windows
id_4723;17.0;ROW;Unknown
id_4733;17.0;ROW;Windows
id_4734;17.0;ROW;Windows
id_4740;17.0;ROW;Windows
id_4747;17.0;ROW;Windows
id_4748;17.0;EMEA;Windows
id_4758;17.0;ROW;Mac
id_4769;17.0;America;Windows
id_4779;17.0;EMEA;Windows
id_4798;17.0;America;Windows
id_48;17.0;ROW;Unknown
id_4811;17.0;ROW;Windows
id_4830;17.0;ROW;Windows
id_4859;17.0;ROW;Windows
id_4869;17.0;ROW;Windows
id_4885;17.0;ROW;Windows
id_4891;17.0;ROW;Windows
id_4917;17.0;ROW;Windows
id_4974;17.0;ROW;Windows
id_4975;17.0;ROW;Windows
id_4976;17.0;ROW;Windows
id_4978;17.0;ROW;Windows
id_4982;17.0;ROW;Windows
id_4986;17.0;EMEA;Unknown
id_4990;17.0;EMEA;Windows
id_5004;17.0;ROW;Windows
id_5006;17.0;ROW;Windows
id_5013;17.0;ROW;Windows
id_5018;17.0;ROW;Windows
id_503;17.0;EMEA;Windows
id_5037;17.0;ROW;Windows
id_5038;17.0;EMEA;Mac
id_504;17.0;EMEA;Windows
id_506;17.0;EMEA;Windows
id_5071;17.0;ROW;Mac
id_508;17.0;EMEA;Windows
id_5083;17.0;ROW;Windows
id_509;17.0;EMEA;Windows
id_510;17.0;EMEA;Windows
id_511;17.0;EMEA;Mac
id_5111;17.0;ROW;Windows
id_512;17.0;EMEA;Windows
id_5122;17.0;EMEA;Windows
id_5135;17.0;ROW;Windows
id_5138;17.0;ROW;Windows
id_5155;17.0;ROW;Windows
id_5160;17.0;EMEA;Windows
id_517;17.0;EMEA;Windows
id_5194;17.0;EMEA;Mac
id_521;17.0;EMEA;Windows
id_5243;17.0;ROW;Windows
id_5256;17.0;ROW;Windows
id_5265;17.0;ROW;Windows
id_5266;17.0;ROW;Windows
id_528;17.0;EMEA;Windows
id_5281;17.0;ROW;Windows
id_5285;17.0;ROW;Windows
id_529;17.0;EMEA;Windows
id_5294;17.0;ROW;Windows
id_5299;17.0;ROW;Linux
id_532;17.0;EMEA;Windows
id_533;17.0;EMEA;Windows
id_5350;17.0;ROW;Windows
id_537;17.0;EMEA;Windows
id_5381;17.0;ROW;Windows
id_540;17.0;EMEA;Windows
id_541;17.0;EMEA;Windows
id_542;17.0;EMEA;Windows
id_543;17.0;EMEA;Windows
id_5434;17.0;ROW;Windows
id_544;17.0;EMEA;Windows
id_545;17.0;EMEA;Windows
id_5454;17.0;ROW;Windows
id_546;17.0;EMEA;Windows
id_547;17.0;EMEA;Windows
id_548;17.0;EMEA;Windows
id_549;17.0;EMEA;Windows
id_551;17.0;EMEA;Windows
id_552;17.0;EMEA;Windows
id_5533;17.0;ROW;Windows
id_5542;17.0;EMEA;Windows
id_555;17.0;EMEA;Windows
id_5558;17.0;EMEA;Unknown
id_556;17.0;EMEA;Windows
id_5565;17.0;ROW;Windows
id_557;17.0;EMEA;Windows
id_559;17.0;EMEA;Windows
id_5596;17.0;America;Windows
id_560;17.0;EMEA;Windows
id_561;17.0;EMEA;Windows
id_562;17.0;EMEA;Windows
id_563;17.0;EMEA;Windows
id_5636;17.0;ROW;Windows
id_564;17.0;EMEA;Windows
id_565;17.0;EMEA;Windows
id_5657;17.0;ROW;Windows
id_567;17.0;EMEA;Windows
id_5670;17.0;ROW;Windows
id_5671;17.0;ROW;Windows
id_570;17.0;EMEA;Windows
id_571;17.0;EMEA;Windows
id_572;17.0;EMEA;Windows
id_573;17.0;EMEA;Windows
id_5738;17.0;ROW;Windows
id_574;17.0;EMEA;Windows
id_5755;17.0;ROW;Windows
id_577;17.0;EMEA;Windows
id_5874;17.0;EMEA;Windows
id_5902;17.0;ROW;Windows
id_5974;17.0;ROW;Windows
id_6017;17.0;ROW;Windows
id_6048;17.0;ROW;Windows
id_6057;17.0;ROW;Windows
id_6072;17.0;EMEA;Linux
id_6113;17.0;ROW;Windows
id_6141;17.0;America;Windows
id_6147;17.0;ROW;Windows
id_6153;17.0;EMEA;Windows
id_6205;17.0;ROW;Windows
id_6210;17.0;EMEA;Windows
id_6228;17.0;ROW;Windows
id_6267;17.0;America;Windows
id_6325;17.0;ROW;Windows
id_6345;17.0;ROW;Windows
id_6350;17.0;EMEA;Windows
id_6357;17.0;ROW;Windows
id_6376;17.0;ROW;Windows
id_6382;17.0;ROW;Windows
id_64;17.0;ROW;Windows
id_6449;17.0;EMEA;Windows
id_6512;17.0;EMEA;Windows
id_6527;17.0;EMEA;Windows
id_6530;17.0;EMEA;Linux
id_6531;17.0;ROW;Windows
id_6573;17.0;EMEA;Windows
id_6585;17.0;ROW;Windows
id_6626;17.0;ROW;Unknown
id_6649;17.0;ROW;Windows
id_6664;17.0;ROW;Windows
id_6703;17.0;EMEA;Windows
id_6711;17.0;EMEA;Windows
id_6713;17.0;ROW;Windows
id_6735;17.0;America;Windows
id_6742;17.0;ROW;Windows
id_6752;17.0;ROW;Windows
id_6766;17.0;EMEA;Windows
id_6772;17.0;ROW;Mac
id_6773;17.0;America;Windows
id_6779;17.0;ROW;Windows
id_6795;17.0;ROW;Windows
id_6802;17.0;ROW;Windows
id_6804;17.0;ROW;Windows
id_6811;17.0;ROW;Windows
id_6823;17.0;EMEA;Windows
id_6833;17.0;ROW;Windows
id_6854;17.0;ROW;Mac
id_6937;17.0;EMEA;Windows
id_6940;17.0;ROW;Windows
id_6943;17.0;ROW;Windows
id_6956;17.0;ROW;Mac
id_702;17.0;EMEA;Windows
id_7028;17.0;ROW;Windows
id_7042;17.0;EMEA;Windows
id_705;17.0;EMEA;Windows
id_7052;17.0;EMEA;Windows
id_7053;17.0;ROW;Windows
id_7068;17.0;ROW;Mac
id_7086;17.0;EMEA;Windows
id_7124;17.0;ROW;Windows
id_7145;17.0;EMEA;Mac
id_7152;17.0;America;Windows
id_7155;17.0;ROW;Mac
id_716;17.0;EMEA;Windows
id_717;17.0;EMEA;Windows
id_7172;17.0;EMEA;Mac
id_7188;17.0;ROW;Windows
id_7217;17.0;ROW;Windows
id_7246;17.0;ROW;Windows
id_725;17.0;EMEA;Windows
id_7254;17.0;ROW;Mac
id_7277;17.0;ROW;Windows
id_7295;17.0;America;Windows
id_7307;17.0;EMEA;Windows
id_7323;17.0;EMEA;Windows
id_7328;17.0;EMEA;Windows
id_733;17.0;ROW;Windows
id_7350;17.0;EMEA;Windows
id_7357;17.0;EMEA;Windows
id_7392;17.0;America;Windows
id_7393;17.0;EMEA;Windows
id_7397;17.0;EMEA;Windows
id_74;17.0;EMEA;Windows
id_7409;17.0;EMEA;Mac
id_7429;17.0;ROW;Mac
id_7435;17.0;EMEA;Windows
id_7443;17.0;ROW;Mac
id_7452;17.0;EMEA;Windows
id_7457;17.0;EMEA;Windows
id_7461;17.0;EMEA;Windows
id_7463;17.0;America;Mac
id_748;17.0;ROW;Mac
id_7483;17.0;EMEA;Mac
id_750;17.0;EMEA;Mac
id_751;17.0;EMEA;Windows
id_7510;17.0;ROW;Windows
id_7543;17.0;ROW;Windows
id_7581;17.0;EMEA;Linux
id_7605;17.0;ROW;Mac
id_7664;17.0;ROW;Windows
id_7665;17.0;ROW;Windows
id_767;17.0;EMEA;Windows
id_7682;17.0;EMEA;Windows
id_7691;17.0;ROW;Windows
id_7702;17.0;EMEA;Windows
id_7707;17.0;ROW;Windows
id_772;17.0;ROW;Windows
id_7734;17.0;ROW;Windows
id_7761;17.0;ROW;Windows
id_7776;17.0;America;Mac
id_7789;17.0;ROW;Mac
id_7790;17.0;ROW;Windows
id_7840;17.0;ROW;Windows
id_7849;17.0;America;Windows
id_7882;17.0;EMEA;Windows
id_79;17.0;America;Mac
id_7906;17.0;ROW;Mac
id_7915;17.0;ROW;Windows
id_7917;17.0;EMEA;Windows
id_7928;17.0;EMEA;Windows
id_7935;17.0;ROW;Windows
id_7954;17.0;America;Windows
id_7963;17.0;ROW;Windows
id_7983;17.0;ROW;Windows
id_8006;17.0;ROW;Windows
id_8026;17.0;ROW;Windows
id_8041;17.0;ROW;Windows
id_8048;17.0;ROW;Windows
id_8080;17.0;America;Unknown
id_809;17.0;EMEA;Windows
id_8113;17.0;EMEA;Windows
id_8122;17.0;America;Windows
id_8148;17.0;ROW;Windows
id_8149;17.0;ROW;Mac
id_8186;17.0;ROW;Windows
id_8189;17.0;ROW;Windows
id_8221;17.0;ROW;Windows
id_8234;17.0;ROW;Windows
id_8236;17.0;ROW;Windows
id_824;17.0;EMEA;Mac
id_8251;17.0;ROW;Windows
id_8256;17.0;ROW;Windows
id_826;17.0;EMEA;Windows
id_8285;17.0;ROW;Mac
id_8289;17.0;ROW;Unknown
id_8294;17.0;ROW;Linux
id_8296;17.0;EMEA;Linux
id_832;17.0;EMEA;Windows
id_833;17.0;EMEA;Windows
id_8333;17.0;EMEA;Windows
id_834;17.0;EMEA;Windows
id_8341;17.0;EMEA;Windows
id_835;17.0;EMEA;Windows
id_8350;17.0;ROW;Windows
id_836;17.0;EMEA;Windows
id_837;17.0;EMEA;Windows
id_838;17.0;EMEA;Windows
id_8380;17.0;ROW;Mac
id_839;17.0;EMEA;Windows
id_8398;17.0;ROW;Windows
id_840;17.0;EMEA;Windows
id_8403;17.0;ROW;Windows
id_841;17.0;EMEA;Windows
id_8411;17.0;ROW;Windows
id_8417;17.0;ROW;Windows
id_842;17.0;EMEA;Windows
id_8431;17.0;ROW;Windows
id_844;17.0;EMEA;Windows
id_845;17.0;EMEA;Windows
id_8450;17.0;ROW;Windows
id_846;17.0;EMEA;Windows
id_847;17.0;EMEA;Windows
id_8470;17.0;ROW;Windows
id_848;17.0;EMEA;Windows
id_849;17.0;EMEA;Windows
id_8494;17.0;America;Windows
id_850;17.0;EMEA;Windows
id_8500;17.0;ROW;Unknown
id_851;17.0;EMEA;Windows
id_8527;17.0;ROW;Windows
id_853;17.0;EMEA;Windows
id_8531;17.0;ROW;Unknown
id_8532;17.0;ROW;Windows
id_8600;17.0;ROW;Windows
id_863;17.0;ROW;Windows
id_8630;17.0;EMEA;Windows
id_8653;17.0;ROW;Windows
id_8678;17.0;ROW;Windows
id_8679;17.0;ROW;Windows
id_869;17.0;ROW;Mac
id_8750;17.0;EMEA;Windows
id_8757;17.0;ROW;Windows
id_8813;17.0;ROW;Windows
id_8846;17.0;ROW;Windows
id_8876;17.0;ROW;Windows
id_891;17.0;EMEA;Windows
id_8925;17.0;EMEA;Windows
id_8933;17.0;ROW;Windows
id_8950;17.0;ROW;Windows
id_896;17.0;EMEA;Windows
id_8971;17.0;ROW;Mac
id_898;17.0;EMEA;Windows
id_9015;17.0;ROW;Windows
id_9019;17.0;ROW;Windows
id_9032;17.0;ROW;Windows
id_9038;17.0;EMEA;Windows
id_9050;17.0;ROW;Windows
id_906;17.0;EMEA;Windows
id_9066;17.0;ROW;Windows
id_9073;17.0;America;Mac
id_9078;17.0;ROW;Windows
id_9102;17.0;ROW;Windows
id_9110;17.0;America;Mac
id_9125;17.0;ROW;Windows
id_9128;17.0;America;Windows
id_9139;17.0;ROW;Windows
id_9150;17.0;America;Unknown
id_918;17.0;ROW;Windows
id_9236;17.0;ROW;Windows
id_9278;17.0;ROW;Unknown
id_9284;17.0;EMEA;Windows
id_9326;17.0;ROW;Windows
id_9340;17.0;ROW;Windows
id_935;17.0;ROW;Unknown
id_9378;17.0;ROW;Windows
id_9384;17.0;ROW;Windows
id_9408;17.0;ROW;Windows
id_9464;17.0;ROW;Windows
id_9470;17.0;ROW;Windows
id_9498;17.0;ROW;Windows
id_9503;17.0;EMEA;Mac
id_9533;17.0;ROW;Unknown
id_9554;17.0;ROW;Windows
id_9573;17.0;ROW;Windows
id_958;17.0;ROW;Windows
id_9590;17.0;ROW;Windows
id_9610;17.0;ROW;Unknown
id_9613;17.0;ROW;Windows
id_9676;17.0;ROW;Windows
id_968;17.0;ROW;Windows
id_969;17.0;ROW;Windows
id_9696;17.0;EMEA;Windows
id_9708;17.0;ROW;Windows
id_971;17.0;America;Windows
id_9730;17.0;ROW;Windows
id_9740;17.0;EMEA;Windows
id_9769;17.0;ROW;Windows
id_9799;17.0;America;Mac
id_9815;17.0;EMEA;Windows
id_9825;17.0;EMEA;Linux
id_9845;17.0;ROW;Windows
id_9853;17.0;ROW;Windows
id_9878;17.0;America;Windows
id_9887;17.0;ROW;Windows
id_9909;17.0;America;Windows
id_9952;17.0;ROW;Mac
id_9997;17.0;ROW;Windows
id_9999;17.0;ROW;Windows
id_1002;18.0;ROW;Windows
id_10027;18.0;ROW;Windows
id_10034;18.0;ROW;Mac
id_10108;18.0;America;Windows
id_10117;18.0;ROW;Windows
id_10200;18.0;ROW;Windows
id_10236;18.0;ROW;Windows
id_10302;18.0;ROW;Windows
id_10326;18.0;EMEA;Windows
id_10385;18.0;ROW;Windows
id_10408;18.0;ROW;Windows
id_10414;18.0;ROW;Windows
id_10436;18.0;ROW;Unknown
id_10442;18.0;EMEA;Windows
id_1045;18.0;EMEA;Windows
id_10473;18.0;ROW;Windows
id_10476;18.0;ROW;Windows
id_10505;18.0;ROW;Windows
id_10509;18.0;ROW;Windows
id_10512;18.0;ROW;Unknown
id_10532;18.0;ROW;Windows
id_1061;18.0;ROW;Windows
id_10628;18.0;ROW;Windows
id_10634;18.0;EMEA;Mac
id_10654;18.0;ROW;Windows
id_1066;18.0;ROW;Windows
id_10664;18.0;EMEA;Windows
id_10691;18.0;EMEA;Windows
id_10701;18.0;EMEA;Linux
id_10715;18.0;EMEA;Windows
id_10773;18.0;ROW;Windows
id_10775;18.0;ROW;Windows
id_10790;18.0;EMEA;Windows
id_10792;18.0;ROW;Windows
id_10797;18.0;ROW;Windows
id_10811;18.0;EMEA;Windows
id_10815;18.0;EMEA;Windows
id_10817;18.0;EMEA;Mac
id_10832;18.0;EMEA;Mac
id_10839;18.0;EMEA;Mac
id_10841;18.0;EMEA;Windows
id_10849;18.0;EMEA;Windows
id_10851;18.0;EMEA;Windows
id_10878;18.0;EMEA;Windows
id_10884;18.0;EMEA;Mac
id_10888;18.0;ROW;Windows
id_10896;18.0;EMEA;Mac
id_10905;18.0;EMEA;Windows
id_10909;18.0;EMEA;Mac
id_10938;18.0;ROW;Windows
id_10940;18.0;ROW;Windows
id_10975;18.0;ROW;Windows
id_10984;18.0;ROW;Windows
id_10988;18.0;ROW;Windows
id_110;18.0;EMEA;Mac
id_11024;18.0;EMEA;Windows
id_11029;18.0;ROW;Windows
id_11035;18.0;ROW;Windows
id_11041;18.0;ROW;Windows
id_11053;18.0;ROW;Windows
id_11061;18.0;ROW;Windows
id_11069;18.0;ROW;Windows
id_11077;18.0;EMEA;Windows
id_11109;18.0;ROW;Mac
id_11146;18.0;America;Windows
id_11167;18.0;ROW;Mac
id_11177;18.0;EMEA;Windows
id_11187;18.0;EMEA;Windows
id_11199;18.0;EMEA;Mac
id_11233;18.0;ROW;Windows
id_11242;18.0;America;Windows
id_11322;18.0;ROW;Windows
id_11345;18.0;ROW;Windows
id_11355;18.0;America;Windows
id_11405;18.0;ROW;Windows
id_11414;18.0;ROW;Windows
id_1144;18.0;ROW;Windows
id_11477;18.0;ROW;Unknown
id_11479;18.0;ROW;Windows
id_1148;18.0;America;Mac
id_1156;18.0;ROW;Windows
id_1157;18.0;America;Windows
id_11572;18.0;ROW;Windows
id_11586;18.0;ROW;Linux
id_11590;18.0;ROW;Windows
id_11599;18.0;ROW;Mac
id_11657;18.0;ROW;Windows
id_11685;18.0;ROW;Windows
id_11722;18.0;ROW;Unknown
id_11752;18.0;ROW;Windows
id_1179;18.0;ROW;Unknown
id_11806;18.0;ROW;Mac
id_11807;18.0;ROW;Windows
id_11809;18.0;ROW;Windows
id_11847;18.0;ROW;Windows
id_11853;18.0;America;Windows
id_11869;18.0;America;Windows
id_11880;18.0;ROW;Windows
id_11897;18.0;ROW;Windows
id_11912;18.0;ROW;Windows
id_11927;18.0;America;Windows
id_11959;18.0;ROW;Unknown
id_11968;18.0;ROW;Windows
id_11971;18.0;America;Windows
id_12022;18.0;ROW;Windows
id_12029;18.0;ROW;Windows
id_12064;18.0;ROW;Windows
id_12079;18.0;ROW;Unknown
id_1208;18.0;ROW;Windows
id_12087;18.0;EMEA;Windows
id_12092;18.0;ROW;Mac
id_12094;18.0;EMEA;Windows
id_12107;18.0;EMEA;Windows
id_12111;18.0;ROW;Windows
id_12149;18.0;ROW;Unknown
id_12192;18.0;ROW;Windows
id_12195;18.0;America;Mac
id_12297;18.0;EMEA;Windows
id_12314;18.0;ROW;Windows
id_12315;18.0;ROW;Windows
id_12317;18.0;EMEA;Windows
id_12343;18.0;EMEA;Windows
id_12392;18.0;ROW;Windows
id_12426;18.0;ROW;Windows
id_12496;18.0;EMEA;Mac
id_12517;18.0;EMEA;Windows
id_1255;18.0;America;Windows
id_12574;18.0;ROW;Windows
id_12599;18.0;ROW;Windows
id_126;18.0;ROW;Windows
id_12604;18.0;ROW;Windows
id_12606;18.0;ROW;Windows
id_12626;18.0;EMEA;Windows
id_12648;18.0;ROW;Windows
id_12673;18.0;ROW;Windows
id_12676;18.0;ROW;Linux
id_12679;18.0;ROW;Windows
id_12695;18.0;ROW;Windows
id_12713;18.0;ROW;Windows
id_12715;18.0;ROW;Windows
id_12716;18.0;ROW;Mac
id_12718;18.0;ROW;Windows
id_12747;18.0;ROW;Windows
id_1275;18.0;ROW;Windows
id_12770;18.0;EMEA;Windows
id_12771;18.0;ROW;Windows
id_1278;18.0;ROW;Windows
id_12855;18.0;ROW;Windows
id_12875;18.0;EMEA;Windows
id_1288;18.0;America;Mac
id_12891;18.0;ROW;Windows
id_12917;18.0;ROW;Mac
id_12925;18.0;ROW;Windows
id_12927;18.0;ROW;Windows
id_12936;18.0;ROW;Mac
id_12989;18.0;EMEA;Windows
id_13013;18.0;ROW;Windows
id_13025;18.0;ROW;Windows
id_13054;18.0;ROW;Unknown
id_13097;18.0;ROW;Windows
id_13222;18.0;ROW;Windows
id_13256;18.0;EMEA;Windows
id_13276;18.0;ROW;Windows
id_13292;18.0;EMEA;Mac
id_13295;18.0;ROW;Windows
id_13348;18.0;ROW;Windows
id_13352;18.0;ROW;Windows
id_13386;18.0;EMEA;Windows
id_13404;18.0;ROW;Windows
id_13430;18.0;ROW;Windows
id_13433;18.0;ROW;Windows
id_13466;18.0;ROW;Windows
id_13481;18.0;America;Mac
id_13482;18.0;ROW;Windows
id_13527;18.0;ROW;Windows
id_1353;18.0;ROW;Windows
id_1357;18.0;ROW;Windows
id_13585;18.0;ROW;Windows
id_13601;18.0;ROW;Unknown
id_13610;18.0;ROW;Windows
id_13614;18.0;ROW;Windows
id_13618;18.0;ROW;Windows
id_13642;18.0;ROW;Windows
id_13668;18.0;ROW;Windows
id_1368;18.0;EMEA;Windows
id_13705;18.0;ROW;Windows
id_13740;18.0;ROW;Windows
id_1378;18.0;ROW;Windows
id_13798;18.0;EMEA;Windows
id_13803;18.0;ROW;Windows
id_13842;18.0;America;Windows
id_13874;18.0;ROW;Windows
id_13901;18.0;EMEA;Windows
id_13902;18.0;EMEA;Windows
id_1391;18.0;ROW;Mac
id_13936;18.0;America;Mac
id_13959;18.0;EMEA;Linux
id_13992;18.0;ROW;Windows
id_14014;18.0;America;Windows
id_14029;18.0;ROW;Windows
id_1408;18.0;America;Windows
id_14083;18.0;EMEA;Windows
id_14088;18.0;ROW;Windows
id_141;18.0;ROW;Windows
id_14134;18.0;ROW;Windows
id_14192;18.0;EMEA;Windows
id_14223;18.0;ROW;Linux
id_14231;18.0;ROW;Windows
id_14245;18.0;EMEA;Windows
id_14269;18.0;EMEA;Mac
id_14314;18.0;ROW;Unknown
id_14329;18.0;ROW;Windows
id_14341;18.0;America;Windows
id_14398;18.0;ROW;Unknown
id_14402;18.0;ROW;Windows
id_14457;18.0;ROW;Windows
id_14479;18.0;ROW;Windows
id_1451;18.0;EMEA;Windows
id_14526;18.0;ROW;Windows
id_14587;18.0;America;Windows
id_14588;18.0;ROW;Windows
id_14704;18.0;EMEA;Windows
id_14734;18.0;ROW;Linux
id_14741;18.0;EMEA;Windows
id_14751;18.0;ROW;Windows
id_14813;18.0;ROW;Windows
id_14845;18.0;ROW;Windows
id_14859;18.0;America;Windows
id_14863;18.0;America;Windows
id_14889;18.0;ROW;Linux
id_14890;18.0;ROW;Windows
id_14891;18.0;ROW;Windows
id_14899;18.0;America;Windows
id_1490;18.0;ROW;Windows
id_14904;18.0;ROW;Unknown
id_14933;18.0;ROW;Windows
id_15;18.0;ROW;Mac
id_15015;18.0;ROW;Windows
id_15020;18.0;ROW;Windows
id_15036;18.0;ROW;Windows
id_15043;18.0;ROW;Windows
id_15075;18.0;ROW;Windows
id_15078;18.0;ROW;Unknown
id_15198;18.0;ROW;Windows
id_15201;18.0;ROW;Unknown
id_15207;18.0;ROW;Windows
id_15292;18.0;ROW;Windows
id_15312;18.0;EMEA;Windows
id_15319;18.0;ROW;Windows
id_15341;18.0;ROW;Windows
id_15419;18.0;ROW;Linux
id_15449;18.0;ROW;Windows
id_15469;18.0;ROW;Windows
id_15503;18.0;America;Windows
id_15543;18.0;EMEA;Windows
id_15564;18.0;EMEA;Linux
id_15583;18.0;America;Windows
id_15598;18.0;EMEA;Windows
id_15643;18.0;EMEA;Mac
id_15651;18.0;EMEA;Linux
id_15674;18.0;ROW;Windows
id_15692;18.0;ROW;Windows
id_15783;18.0;America;Linux
id_15801;18.0;America;Windows
id_15825;18.0;America;Windows
id_15836;18.0;ROW;Windows
id_15856;18.0;ROW;Windows
id_15895;18.0;ROW;Windows
id_1592;18.0;EMEA;Windows
id_15923;18.0;America;Windows
id_15987;18.0;America;Windows
id_15993;18.0;ROW;Windows
id_15996;18.0;ROW;Windows
id_16029;18.0;ROW;Windows
id_16106;18.0;EMEA;Windows
id_16113;18.0;EMEA;Windows
id_16156;18.0;America;Windows
id_16174;18.0;America;Windows
id_16198;18.0;EMEA;Windows
id_16199;18.0;ROW;Mac
id_16233;18.0;ROW;Mac
id_16246;18.0;EMEA;Mac
id_16252;18.0;ROW;Windows
id_16285;18.0;ROW;Windows
id_16316;18.0;EMEA;Windows
id_16329;18.0;ROW;Mac
id_16339;18.0;America;Windows
id_16341;18.0;America;Windows
id_16351;18.0;America;Windows
id_1636;18.0;EMEA;Mac
id_16377;18.0;ROW;Windows
id_16392;18.0;ROW;Windows
id_1641;18.0;ROW;Windows
id_16416;18.0;EMEA;Mac
id_16451;18.0;EMEA;Windows
id_16454;18.0;ROW;Windows
id_16475;18.0;ROW;Windows
id_16479;18.0;ROW;Windows
id_1648;18.0;ROW;Windows
id_16483;18.0;ROW;Windows
id_16547;18.0;ROW;Windows
id_16568;18.0;ROW;Windows
id_16582;18.0;ROW;Windows
id_16584;18.0;ROW;Windows
id_16630;18.0;ROW;Windows
id_16643;18.0;EMEA;Windows
id_16672;18.0;ROW;Unknown
id_16676;18.0;EMEA;Windows
id_16678;18.0;America;Windows
id_16764;18.0;ROW;Windows
id_16771;18.0;ROW;Windows
id_16866;18.0;ROW;Windows
id_16888;18.0;America;Windows
id_16919;18.0;ROW;Windows
id_16927;18.0;ROW;Windows
id_16950;18.0;EMEA;Windows
id_16959;18.0;ROW;Windows
id_17020;18.0;ROW;Unknown
id_17098;18.0;ROW;Windows
id_17108;18.0;ROW;Windows
id_17117;18.0;ROW;Unknown
id_17125;18.0;ROW;Unknown
id_17151;18.0;EMEA;Mac
id_17192;18.0;ROW;Windows
id_17193;18.0;ROW;Linux
id_17244;18.0;America;Mac
id_17262;18.0;EMEA;Windows
id_17275;18.0;ROW;Windows
id_17315;18.0;ROW;Mac
id_17434;18.0;EMEA;Windows
id_17448;18.0;EMEA;Windows
id_17482;18.0;ROW;Unknown
id_17559;18.0;ROW;Windows
id_17612;18.0;America;Windows
id_17642;18.0;ROW;Windows
id_17666;18.0;ROW;Windows
id_17692;18.0;EMEA;Mac
id_17694;18.0;ROW;Windows
id_17734;18.0;ROW;Windows
id_17785;18.0;ROW;Windows
id_17789;18.0;ROW;Windows
id_17830;18.0;ROW;Windows
id_17853;18.0;EMEA;Windows
id_17863;18.0;EMEA;Windows
