id;activity_month;registration_month;region;operating_system
id_14639;16.0;13.0;ROW;Windows
id_14648;16.0;16.0;America;Mac
id_14665;16.0;16.0;ROW;Mac
id_14676;16.0;16.0;ROW;Windows
id_14694;16.0;16.0;ROW;Windows
id_14700;16.0;16.0;EMEA;Windows
id_14701;16.0;15.0;EMEA;Windows
id_14713;16.0;15.0;ROW;Windows
id_14742;16.0;14.0;EMEA;Windows
id_14746;16.0;15.0;EMEA;Linux
id_14756;16.0;16.0;EMEA;Mac
id_14757;16.0;10.0;EMEA;Windows
id_14758;16.0;16.0;EMEA;Mac
id_14760;16.0;16.0;EMEA;Mac
id_14762;16.0;8.0;EMEA;Linux
id_14764;16.0;4.0;EMEA;Windows
id_14765;16.0;11.0;EMEA;Windows
id_14766;16.0;13.0;ROW;Windows
id_14775;16.0;10.0;EMEA;Windows
id_14776;16.0;11.0;EMEA;Unknown
id_14786;16.0;14.0;EMEA;Windows
id_14795;16.0;16.0;ROW;Windows
id_14799;16.0;14.0;EMEA;Windows
id_14805;16.0;16.0;ROW;Windows
id_14806;16.0;16.0;ROW;Windows
id_14809;16.0;16.0;ROW;Windows
id_14838;16.0;14.0;America;Mac
id_14854;16.0;8.0;ROW;Mac
id_14856;16.0;16.0;ROW;Windows
id_14861;16.0;14.0;America;Mac
id_14871;16.0;15.0;ROW;Mac
id_14881;16.0;16.0;ROW;Mac
id_14883;16.0;16.0;America;Windows
id_14905;16.0;14.0;America;Mac
id_14907;16.0;3.0;ROW;Windows
id_14910;16.0;15.0;ROW;Windows
id_14916;16.0;16.0;ROW;Windows
id_14917;16.0;15.0;ROW;Windows
id_14935;16.0;15.0;ROW;Windows
id_14938;16.0;2.0;ROW;Linux
id_14943;16.0;16.0;ROW;Windows
id_14945;16.0;16.0;ROW;Windows
id_14946;16.0;15.0;ROW;Windows
id_14955;16.0;16.0;ROW;Windows
id_14957;16.0;16.0;America;Windows
id_14959;16.0;1.0;America;Windows
id_14966;16.0;9.0;ROW;Linux
id_14996;16.0;6.0;ROW;Windows
id_15000;16.0;16.0;ROW;Windows
id_15019;16.0;15.0;ROW;Mac
id_15021;16.0;13.0;ROW;Windows
id_15028;16.0;10.0;EMEA;Windows
id_15031;16.0;16.0;ROW;Windows
id_15039;16.0;7.0;EMEA;Windows
id_15088;16.0;2.0;America;Windows
id_15090;16.0;9.0;ROW;Windows
id_15095;16.0;11.0;ROW;Windows
id_15105;16.0;16.0;America;Windows
id_15106;16.0;16.0;ROW;Windows
id_15110;16.0;16.0;EMEA;Mac
id_15160;16.0;13.0;ROW;Windows
id_15164;16.0;14.0;EMEA;Windows
id_15171;16.0;15.0;ROW;Windows
id_15175;16.0;16.0;ROW;Windows
id_15179;16.0;16.0;ROW;Windows
id_15182;16.0;4.0;ROW;Windows
id_15183;16.0;2.0;America;Windows
id_15185;16.0;16.0;ROW;Windows
id_15196;16.0;16.0;ROW;Unknown
id_15197;16.0;16.0;ROW;Windows
id_15209;16.0;10.0;ROW;Windows
id_15241;16.0;15.0;ROW;Mac
id_15259;16.0;16.0;ROW;Windows
id_15261;16.0;2.0;America;Windows
id_15271;16.0;11.0;ROW;Windows
id_15290;16.0;15.0;ROW;Unknown
id_15293;16.0;16.0;ROW;Windows
id_15294;16.0;16.0;ROW;Windows
id_15300;16.0;15.0;ROW;Windows
id_15304;16.0;12.0;ROW;Windows
id_15311;16.0;5.0;ROW;Windows
id_15314;16.0;16.0;ROW;Windows
id_15338;16.0;16.0;ROW;Windows
id_15347;16.0;14.0;ROW;Windows
id_15354;16.0;3.0;ROW;Windows
id_15355;16.0;12.0;America;Windows
id_15359;16.0;3.0;ROW;Mac
id_15373;16.0;14.0;America;Windows
id_15375;16.0;15.0;ROW;Mac
id_15377;16.0;15.0;ROW;Windows
id_15378;16.0;16.0;ROW;Windows
id_15389;16.0;16.0;ROW;Windows
id_15391;16.0;15.0;ROW;Windows
id_15402;16.0;16.0;ROW;Mac
id_15405;16.0;14.0;ROW;Windows
id_15409;16.0;14.0;ROW;Windows
id_15411;16.0;14.0;ROW;Windows
id_15412;16.0;9.0;EMEA;Unknown
id_15413;16.0;12.0;EMEA;Windows
id_15422;16.0;14.0;America;Windows
id_15426;16.0;16.0;ROW;Windows
id_15430;16.0;16.0;America;Windows
id_15431;16.0;15.0;EMEA;Mac
id_15432;16.0;16.0;America;Windows
id_15434;16.0;16.0;America;Windows
id_15435;16.0;16.0;America;Windows
id_15436;16.0;16.0;America;Windows
id_15448;16.0;16.0;America;Windows
id_15453;16.0;16.0;America;Unknown
id_15462;16.0;15.0;ROW;Windows
id_15475;16.0;14.0;ROW;Windows
id_15487;16.0;11.0;ROW;Unknown
id_15496;16.0;12.0;ROW;Mac
id_15498;16.0;3.0;ROW;Windows
id_15510;16.0;1.0;ROW;Windows
id_15521;16.0;9.0;America;Windows
id_15544;16.0;16.0;America;Windows
id_15552;16.0;4.0;ROW;Windows
id_15563;16.0;5.0;America;Windows
id_15576;16.0;16.0;ROW;Windows
id_15587;16.0;15.0;ROW;Unknown
id_15603;16.0;14.0;ROW;Windows
id_15615;16.0;16.0;ROW;Windows
id_15617;16.0;1.0;ROW;Windows
id_15629;16.0;16.0;ROW;Windows
id_15636;16.0;16.0;ROW;Windows
id_15639;16.0;14.0;America;Mac
id_15649;16.0;16.0;America;Mac
id_15655;16.0;15.0;ROW;Windows
id_15656;16.0;16.0;EMEA;Windows
id_15657;16.0;16.0;ROW;Windows
id_15664;16.0;14.0;America;Linux
id_15679;16.0;16.0;America;Windows
id_15687;16.0;15.0;America;Windows
id_15688;16.0;15.0;America;Mac
id_15701;16.0;15.0;ROW;Windows
id_15712;16.0;14.0;ROW;Windows
id_15723;16.0;16.0;EMEA;Windows
id_15725;16.0;16.0;ROW;Windows
id_15743;16.0;8.0;ROW;Linux
id_15757;16.0;8.0;America;Windows
id_15766;16.0;11.0;ROW;Windows
id_15781;16.0;16.0;ROW;Windows
id_15785;16.0;15.0;ROW;Windows
id_15789;16.0;16.0;ROW;Windows
id_15795;16.0;16.0;ROW;Windows
id_15805;16.0;16.0;America;Windows
id_15807;16.0;14.0;America;Mac
id_15826;16.0;15.0;ROW;Windows
id_15830;16.0;15.0;ROW;Windows
id_15838;16.0;16.0;ROW;Windows
id_15845;16.0;16.0;EMEA;Windows
id_15859;16.0;16.0;ROW;Windows
id_15865;16.0;16.0;America;Windows
id_15866;16.0;14.0;America;Windows
id_15871;16.0;16.0;America;Mac
id_15874;16.0;16.0;ROW;Windows
id_15877;16.0;16.0;ROW;Windows
id_15881;16.0;16.0;America;Windows
id_15889;16.0;16.0;ROW;Windows
id_15892;16.0;16.0;ROW;Windows
id_15894;16.0;15.0;America;Windows
id_15917;16.0;16.0;ROW;Mac
id_15944;16.0;13.0;ROW;Unknown
id_15951;16.0;16.0;ROW;Windows
id_15953;16.0;16.0;America;Windows
id_15954;16.0;16.0;ROW;Windows
id_15958;16.0;16.0;EMEA;Windows
id_15964;16.0;15.0;EMEA;Windows
id_15971;16.0;8.0;ROW;Windows
id_15981;16.0;9.0;America;Windows
id_15984;16.0;16.0;ROW;Windows
id_15988;16.0;4.0;ROW;Windows
id_16000;16.0;15.0;EMEA;Windows
id_16002;16.0;15.0;ROW;Mac
id_16007;16.0;13.0;America;Mac
id_16008;16.0;13.0;ROW;Windows
id_16013;16.0;15.0;America;Windows
id_16016;16.0;16.0;ROW;Windows
id_16022;16.0;16.0;America;Windows
id_16045;16.0;16.0;ROW;Windows
id_16046;16.0;16.0;ROW;Windows
id_16047;16.0;16.0;ROW;Windows
id_16055;16.0;16.0;ROW;Linux
id_16070;16.0;15.0;ROW;Windows
id_16072;16.0;15.0;ROW;Windows
id_16081;16.0;16.0;ROW;Mac
id_16083;16.0;16.0;ROW;Windows
id_16085;16.0;16.0;ROW;Windows
id_16086;16.0;12.0;ROW;Windows
id_16099;16.0;1.0;ROW;Windows
id_16102;16.0;16.0;ROW;Windows
id_16103;16.0;16.0;EMEA;Windows
id_16108;16.0;16.0;ROW;Windows
id_16109;16.0;8.0;ROW;Windows
id_16114;16.0;16.0;America;Windows
id_16121;16.0;16.0;ROW;Windows
id_16125;16.0;13.0;EMEA;Windows
id_16127;16.0;15.0;ROW;Mac
id_16128;16.0;16.0;America;Windows
id_16129;16.0;5.0;EMEA;Windows
id_16137;16.0;15.0;America;Windows
id_16147;16.0;16.0;EMEA;Windows
id_16169;16.0;14.0;ROW;Mac
id_16170;16.0;14.0;ROW;Mac
id_16187;16.0;16.0;America;Mac
id_16194;16.0;12.0;ROW;Windows
id_16200;16.0;16.0;ROW;Windows
id_16224;16.0;16.0;ROW;Windows
id_16226;16.0;16.0;ROW;Windows
id_16227;16.0;16.0;EMEA;Linux
id_16237;16.0;16.0;ROW;Windows
id_16259;16.0;16.0;ROW;Windows
id_16260;16.0;14.0;America;Windows
id_16268;16.0;15.0;ROW;Windows
id_16270;16.0;15.0;ROW;Windows
id_16274;16.0;15.0;America;Windows
id_16284;16.0;8.0;ROW;Mac
id_16288;16.0;16.0;ROW;Windows
id_16292;16.0;15.0;ROW;Windows
id_16295;16.0;15.0;ROW;Windows
id_16296;16.0;15.0;ROW;Windows
id_16304;16.0;16.0;EMEA;Linux
id_16321;16.0;14.0;America;Windows
id_16323;16.0;16.0;ROW;Windows
id_16350;16.0;16.0;EMEA;Unknown
id_16359;16.0;16.0;ROW;Windows
id_16363;16.0;13.0;America;Windows
id_16390;16.0;14.0;America;Windows
id_16394;16.0;14.0;ROW;Windows
id_16396;16.0;16.0;America;Mac
id_16408;16.0;15.0;ROW;Windows
id_16410;16.0;16.0;ROW;Windows
id_16417;16.0;16.0;EMEA;Windows
id_16421;16.0;16.0;America;Mac
id_16425;16.0;14.0;ROW;Windows
id_16426;16.0;14.0;ROW;Mac
id_16430;16.0;16.0;ROW;Windows
id_16433;16.0;11.0;ROW;Windows
id_16436;16.0;15.0;ROW;Windows
id_16445;16.0;8.0;America;Mac
id_16452;16.0;11.0;ROW;Windows
id_16467;16.0;15.0;ROW;Windows
id_16469;16.0;15.0;ROW;Windows
id_16474;16.0;14.0;ROW;Windows
id_16491;16.0;3.0;EMEA;Windows
id_16492;16.0;16.0;ROW;Windows
id_16499;16.0;13.0;America;Windows
id_16513;16.0;16.0;ROW;Windows
id_16521;16.0;5.0;ROW;Mac
id_16527;16.0;4.0;EMEA;Windows
id_16532;16.0;15.0;ROW;Windows
id_16535;16.0;16.0;ROW;Windows
id_16542;16.0;16.0;ROW;Windows
id_16558;16.0;16.0;America;Windows
id_16565;16.0;3.0;EMEA;Mac
id_16572;16.0;15.0;ROW;Windows
id_16577;16.0;16.0;America;Windows
id_16580;16.0;16.0;ROW;Windows
id_16583;16.0;15.0;ROW;Windows
id_16586;16.0;16.0;ROW;Windows
id_16597;16.0;13.0;America;Windows
id_16606;16.0;15.0;ROW;Windows
id_16610;16.0;16.0;America;Mac
id_16624;16.0;2.0;ROW;Windows
id_16632;16.0;16.0;ROW;Windows
id_16669;16.0;15.0;EMEA;Mac
id_16688;16.0;3.0;ROW;Windows
id_16689;16.0;6.0;EMEA;Windows
id_16698;16.0;16.0;ROW;Windows
id_16706;16.0;13.0;America;Windows
id_16711;16.0;14.0;ROW;Windows
id_16713;16.0;14.0;ROW;Mac
id_16716;16.0;15.0;EMEA;Windows
id_16737;16.0;15.0;ROW;Linux
id_16742;16.0;11.0;EMEA;Unknown
id_16743;16.0;13.0;America;Mac
id_16758;16.0;16.0;ROW;Windows
id_16782;16.0;16.0;ROW;Unknown
id_16785;16.0;15.0;ROW;Windows
id_16787;16.0;16.0;ROW;Windows
id_16796;16.0;16.0;ROW;Unknown
id_16826;16.0;16.0;ROW;Windows
id_16831;16.0;16.0;ROW;Linux
id_16834;16.0;16.0;ROW;Windows
id_16839;16.0;16.0;ROW;Windows
id_16844;16.0;16.0;EMEA;Windows
id_16851;16.0;10.0;ROW;Windows
id_16856;16.0;12.0;ROW;Linux
id_16862;16.0;16.0;ROW;Windows
id_16873;16.0;16.0;ROW;Windows
id_16876;16.0;15.0;ROW;Windows
id_16887;16.0;15.0;America;Windows
id_16896;16.0;13.0;America;Windows
id_16900;16.0;16.0;America;Windows
id_16903;16.0;15.0;America;Mac
id_16906;16.0;15.0;EMEA;Mac
id_16911;16.0;16.0;EMEA;Windows
id_16912;16.0;15.0;ROW;Windows
id_16922;16.0;14.0;ROW;Windows
id_16940;16.0;12.0;ROW;Windows
id_16943;16.0;13.0;America;Windows
id_16953;16.0;13.0;ROW;Windows
id_16964;16.0;16.0;ROW;Windows
id_16967;16.0;16.0;ROW;Windows
id_16975;16.0;14.0;ROW;Windows
id_16978;16.0;14.0;America;Windows
id_16983;16.0;1.0;America;Windows
id_16997;16.0;15.0;America;Linux
id_17000;16.0;13.0;ROW;Windows
id_17002;16.0;15.0;ROW;Windows
id_17005;16.0;15.0;EMEA;Windows
id_17008;16.0;14.0;America;Windows
id_17010;16.0;9.0;America;Windows
id_17014;16.0;13.0;America;Windows
id_17037;16.0;16.0;ROW;Windows
id_17090;16.0;13.0;EMEA;Mac
id_17105;16.0;16.0;ROW;Windows
id_17106;16.0;15.0;ROW;Windows
id_17107;16.0;15.0;America;Mac
id_17109;16.0;16.0;America;Mac
id_17123;16.0;16.0;ROW;Mac
id_17124;16.0;15.0;EMEA;Windows
id_17127;16.0;16.0;America;Windows
id_17128;16.0;15.0;EMEA;Windows
id_17134;16.0;16.0;ROW;Windows
id_17150;16.0;15.0;ROW;Windows
id_17194;16.0;16.0;EMEA;Windows
id_17195;16.0;14.0;ROW;Windows
id_17196;16.0;16.0;America;Windows
id_17198;16.0;16.0;America;Mac
id_17207;16.0;10.0;America;Windows
id_17225;16.0;16.0;EMEA;Linux
id_17229;16.0;6.0;EMEA;Windows
id_17240;16.0;15.0;ROW;Windows
id_17246;16.0;9.0;America;Unknown
id_17249;16.0;1.0;ROW;Windows
id_17250;16.0;16.0;ROW;Windows
id_17266;16.0;9.0;EMEA;Windows
id_17273;16.0;14.0;ROW;Mac
id_17287;16.0;12.0;ROW;Windows
id_17289;16.0;16.0;America;Mac
id_17308;16.0;15.0;ROW;Windows
id_17320;16.0;15.0;ROW;Windows
id_17321;16.0;16.0;EMEA;Windows
id_17326;16.0;15.0;ROW;Windows
id_17329;16.0;12.0;ROW;Windows
id_17335;16.0;15.0;ROW;Windows
id_17363;16.0;11.0;ROW;Mac
id_17365;16.0;11.0;ROW;Mac
id_17378;16.0;2.0;ROW;Windows
id_17394;16.0;14.0;ROW;Unknown
id_17399;16.0;15.0;ROW;Windows
id_17401;16.0;15.0;ROW;Windows
id_17412;16.0;16.0;ROW;Windows
id_17438;16.0;15.0;ROW;Windows
id_17453;16.0;14.0;EMEA;Mac
id_17460;16.0;16.0;ROW;Unknown
id_17461;16.0;11.0;ROW;Windows
id_17469;16.0;16.0;EMEA;Mac
id_17476;16.0;15.0;EMEA;Windows
id_17486;16.0;8.0;ROW;Windows
id_17491;16.0;16.0;ROW;Mac
id_17493;16.0;15.0;ROW;Linux
id_17495;16.0;12.0;ROW;Windows
id_17510;16.0;16.0;ROW;Windows
id_17519;16.0;14.0;ROW;Mac
id_17522;16.0;15.0;ROW;Windows
id_17545;16.0;16.0;ROW;Windows
id_17554;16.0;9.0;ROW;Windows
id_17571;16.0;16.0;ROW;Windows
id_17576;16.0;16.0;ROW;Windows
id_17577;16.0;16.0;ROW;Windows
id_17582;16.0;16.0;ROW;Windows
id_17585;16.0;16.0;ROW;Windows
id_17594;16.0;16.0;ROW;Unknown
id_17606;16.0;16.0;America;Unknown
id_17609;16.0;16.0;ROW;Windows
id_17634;16.0;15.0;ROW;Windows
id_17635;16.0;13.0;America;Unknown
id_17639;16.0;15.0;ROW;Windows
id_17641;16.0;16.0;EMEA;Windows
id_17646;16.0;16.0;America;Windows
id_17650;16.0;15.0;America;Mac
id_17653;16.0;16.0;ROW;Windows
id_17679;16.0;15.0;ROW;Windows
id_17685;16.0;2.0;ROW;Windows
id_17697;16.0;16.0;EMEA;Windows
id_17702;16.0;14.0;America;Mac
id_17719;16.0;15.0;ROW;Windows
id_17729;16.0;15.0;ROW;Unknown
id_17735;16.0;8.0;ROW;Windows
id_17739;16.0;16.0;ROW;Windows
id_17740;16.0;16.0;ROW;Windows
id_17741;16.0;14.0;ROW;Windows
id_17750;16.0;15.0;ROW;Windows
id_17759;16.0;14.0;ROW;Windows
id_17769;16.0;16.0;ROW;Windows
id_17776;16.0;16.0;ROW;Unknown
id_17788;16.0;15.0;ROW;Windows
id_17790;16.0;16.0;ROW;Windows
id_17791;16.0;15.0;ROW;Windows
id_17795;16.0;16.0;ROW;Windows
id_17801;16.0;16.0;ROW;Windows
id_17807;16.0;14.0;ROW;Windows
id_17811;16.0;9.0;America;Windows
id_17812;16.0;16.0;ROW;Windows
id_17818;16.0;15.0;EMEA;Mac
id_17821;16.0;16.0;ROW;Windows
id_17827;16.0;15.0;ROW;Windows
id_17832;16.0;13.0;ROW;Windows
id_17835;16.0;10.0;EMEA;Unknown
id_17850;16.0;12.0;ROW;Windows
id_17855;16.0;15.0;America;Mac
id_17860;16.0;11.0;EMEA;Windows
id_17867;16.0;16.0;ROW;Windows
id_17870;16.0;16.0;EMEA;Mac
id_17882;16.0;15.0;ROW;Windows
id_17886;16.0;14.0;EMEA;Windows
id_17891;16.0;13.0;ROW;Windows
id_17895;16.0;16.0;EMEA;Windows
id_17900;16.0;14.0;ROW;Unknown
id_17901;16.0;14.0;America;Linux
id_17909;16.0;14.0;EMEA;Windows
id_17917;16.0;16.0;EMEA;Linux
id_17919;16.0;16.0;EMEA;Windows
id_17942;16.0;16.0;ROW;Mac
id_17960;16.0;9.0;EMEA;Windows
id_17962;16.0;9.0;EMEA;Windows
id_17965;16.0;9.0;EMEA;Mac
id_17970;16.0;9.0;EMEA;Windows
id_17973;16.0;9.0;EMEA;Windows
id_17983;16.0;9.0;EMEA;Windows
id_17985;16.0;10.0;EMEA;Windows
id_17988;16.0;9.0;EMEA;Windows
id_18002;16.0;9.0;EMEA;Windows
id_18006;16.0;7.0;EMEA;Windows
id_18008;16.0;9.0;EMEA;Windows
id_18010;16.0;9.0;EMEA;Windows
id_18012;16.0;9.0;ROW;Mac
id_18014;16.0;9.0;EMEA;Windows
id_18017;16.0;9.0;EMEA;Windows
id_18021;16.0;9.0;EMEA;Windows
id_18024;16.0;9.0;EMEA;Windows
id_18027;16.0;9.0;EMEA;Windows
id_18031;16.0;9.0;EMEA;Windows
id_18032;16.0;9.0;EMEA;Mac
id_18055;16.0;2.0;ROW;Windows
id_18058;16.0;14.0;ROW;Windows
id_18059;16.0;14.0;ROW;Windows
id_18060;16.0;14.0;ROW;Windows
id_18062;16.0;14.0;ROW;Windows
id_18064;16.0;14.0;ROW;Windows
id_18066;16.0;14.0;ROW;Windows
id_18067;16.0;14.0;ROW;Windows
id_18068;16.0;16.0;ROW;Windows
id_18069;16.0;14.0;ROW;Windows
id_18070;16.0;14.0;ROW;Windows
id_18071;16.0;14.0;ROW;Windows
id_18072;16.0;14.0;ROW;Windows
id_18073;16.0;15.0;ROW;Windows
id_18074;16.0;14.0;ROW;Windows
id_18077;16.0;14.0;ROW;Windows
id_18078;16.0;14.0;ROW;Windows
id_18081;16.0;13.0;ROW;Windows
id_18087;16.0;12.0;ROW;Mac
id_18089;16.0;14.0;ROW;Linux
id_18090;16.0;13.0;ROW;Linux
id_18101;16.0;16.0;ROW;Windows
id_18103;16.0;15.0;ROW;Windows
id_18105;16.0;4.0;ROW;Windows
id_18108;16.0;16.0;ROW;Windows
id_18109;16.0;16.0;ROW;Windows
id_18120;16.0;14.0;ROW;Windows
id_18125;16.0;16.0;EMEA;Mac
id_18133;16.0;16.0;ROW;Windows
id_18138;16.0;16.0;EMEA;Mac
id_18169;16.0;15.0;ROW;Windows
id_18178;16.0;15.0;ROW;Windows
id_18183;16.0;11.0;EMEA;Windows
id_18187;16.0;15.0;ROW;Windows
id_18189;16.0;15.0;ROW;Windows
id_18193;16.0;16.0;ROW;Windows
id_18196;16.0;5.0;EMEA;Windows
id_18198;16.0;16.0;ROW;Windows
id_18200;16.0;16.0;America;Windows
id_18201;16.0;15.0;ROW;Linux
id_18210;16.0;15.0;ROW;Windows
id_18221;16.0;3.0;ROW;Windows
id_18229;16.0;15.0;America;Windows
id_18236;16.0;16.0;ROW;Windows
id_18237;16.0;16.0;ROW;Windows
id_18254;16.0;13.0;ROW;Windows
id_18255;16.0;16.0;ROW;Windows
id_18263;16.0;10.0;ROW;Windows
id_18301;16.0;16.0;ROW;Windows
id_18303;16.0;16.0;ROW;Windows
id_18314;16.0;13.0;ROW;Windows
id_18328;16.0;15.0;ROW;Windows
id_18338;16.0;10.0;ROW;Windows
id_18341;16.0;8.0;ROW;Windows
id_18342;16.0;15.0;ROW;Windows
id_18347;16.0;15.0;America;Windows
id_18356;16.0;16.0;ROW;Unknown
id_18363;16.0;14.0;EMEA;Linux
id_18364;16.0;16.0;EMEA;Windows
id_18370;16.0;16.0;ROW;Windows
id_18378;16.0;5.0;ROW;Windows
id_18388;16.0;16.0;ROW;Windows
id_18394;16.0;16.0;ROW;Windows
id_18399;16.0;10.0;ROW;Windows
id_18401;16.0;16.0;ROW;Linux
id_18404;16.0;10.0;ROW;Unknown
id_18406;16.0;11.0;ROW;Windows
id_18422;16.0;5.0;EMEA;Windows
id_18447;16.0;16.0;America;Windows
id_18448;16.0;16.0;EMEA;Windows
id_18454;16.0;16.0;America;Mac
id_18455;16.0;16.0;ROW;Windows
id_18458;16.0;16.0;ROW;Windows
id_18468;16.0;15.0;ROW;Windows
id_18469;16.0;14.0;ROW;Windows
id_18480;16.0;14.0;ROW;Unknown
id_18481;16.0;13.0;America;Mac
id_18489;16.0;11.0;America;Windows
id_18490;16.0;14.0;America;Windows
id_18536;16.0;3.0;ROW;Windows
id_18541;16.0;10.0;EMEA;Mac
id_18544;16.0;11.0;EMEA;Windows
id_18556;16.0;2.0;ROW;Windows
id_18558;16.0;15.0;ROW;Windows
id_18559;16.0;16.0;ROW;Windows
id_18571;16.0;16.0;America;Windows
id_18581;16.0;16.0;ROW;Windows
id_18583;16.0;16.0;ROW;Windows
id_18585;16.0;11.0;ROW;Windows
id_18589;16.0;9.0;America;Windows
id_18596;16.0;14.0;ROW;Windows
id_18597;16.0;16.0;ROW;Windows
id_18601;16.0;16.0;ROW;Windows
id_18602;16.0;15.0;ROW;Windows
id_18606;16.0;16.0;ROW;Windows
id_18626;16.0;16.0;ROW;Windows
id_18627;16.0;14.0;ROW;Windows
id_18639;16.0;16.0;EMEA;Mac
id_18658;16.0;16.0;ROW;Windows
id_18668;16.0;8.0;ROW;Windows
id_18675;16.0;15.0;ROW;Windows
id_18680;16.0;16.0;ROW;Windows
id_18688;16.0;16.0;America;Windows
id_18701;16.0;14.0;America;Windows
id_18710;16.0;16.0;ROW;Windows
id_18711;16.0;9.0;ROW;Mac
id_18713;16.0;15.0;ROW;Windows
id_18726;16.0;16.0;ROW;Windows
id_18731;16.0;7.0;ROW;Windows
id_18735;16.0;16.0;ROW;Windows
id_18739;16.0;16.0;ROW;Windows
id_18770;16.0;15.0;ROW;Mac
id_18772;16.0;16.0;ROW;Windows
id_18777;16.0;8.0;America;Windows
id_18779;16.0;16.0;ROW;Windows
id_18783;16.0;15.0;ROW;Windows
id_18799;16.0;13.0;ROW;Mac
id_18802;16.0;16.0;ROW;Windows
id_18803;16.0;16.0;ROW;Windows
id_18807;16.0;16.0;ROW;Windows
id_18813;16.0;16.0;ROW;Windows
id_18826;16.0;16.0;ROW;Windows
id_18838;16.0;16.0;ROW;Windows
id_18839;16.0;2.0;ROW;Windows
id_18840;16.0;13.0;ROW;Windows
id_18846;16.0;16.0;ROW;Windows
id_18850;16.0;16.0;ROW;Windows
id_18867;16.0;14.0;EMEA;Mac
id_18871;16.0;14.0;America;Mac
id_18885;16.0;15.0;America;Windows
id_18913;16.0;15.0;ROW;Windows
id_18914;16.0;16.0;ROW;Windows
id_18915;16.0;16.0;EMEA;Windows
id_18918;16.0;16.0;EMEA;Windows
id_18922;16.0;16.0;EMEA;Windows
id_18930;16.0;15.0;EMEA;Mac
id_18934;16.0;16.0;ROW;Windows
id_18943;16.0;13.0;ROW;Windows
id_18948;16.0;13.0;EMEA;Windows
id_18956;16.0;16.0;EMEA;Mac
id_18957;16.0;16.0;ROW;Windows
id_18958;16.0;10.0;ROW;Windows
id_18960;16.0;16.0;EMEA;Mac
id_18981;16.0;16.0;EMEA;Windows
id_18992;16.0;15.0;ROW;Windows
id_18993;16.0;16.0;America;Windows
id_18996;16.0;16.0;ROW;Windows
id_19031;16.0;14.0;ROW;Windows
id_19034;16.0;10.0;America;Windows
id_19043;16.0;2.0;EMEA;Windows
id_19063;16.0;16.0;ROW;Windows
id_19066;16.0;16.0;EMEA;Windows
id_19067;16.0;15.0;ROW;Windows
id_19074;16.0;16.0;ROW;Windows
id_19075;16.0;16.0;ROW;Windows
id_19081;16.0;14.0;ROW;Unknown
id_19092;16.0;15.0;EMEA;Windows
id_19095;16.0;16.0;EMEA;Mac
id_19101;16.0;10.0;ROW;Windows
id_19103;16.0;15.0;ROW;Windows
id_19108;16.0;4.0;ROW;Windows
id_19109;16.0;16.0;ROW;Windows
id_19110;16.0;2.0;ROW;Windows
id_19123;16.0;14.0;EMEA;Windows
id_19130;16.0;8.0;ROW;Windows
id_19131;16.0;16.0;ROW;Mac
id_19137;16.0;16.0;ROW;Windows
id_19141;16.0;10.0;ROW;Unknown
id_19152;16.0;16.0;ROW;Windows
id_19159;16.0;16.0;ROW;Windows
id_19169;16.0;12.0;America;Windows
id_19180;16.0;9.0;ROW;Windows
id_19182;16.0;16.0;America;Windows
id_19185;16.0;14.0;EMEA;Windows
id_19190;16.0;15.0;ROW;Mac
id_19194;16.0;13.0;EMEA;Windows
id_19196;16.0;15.0;EMEA;Windows
id_19198;16.0;10.0;EMEA;Windows
id_19206;16.0;4.0;EMEA;Unknown
id_19215;16.0;16.0;EMEA;Windows
id_19220;16.0;16.0;ROW;Windows
id_19223;16.0;14.0;ROW;Windows
id_19232;16.0;7.0;ROW;Windows
id_19234;16.0;15.0;America;Windows
id_19240;16.0;6.0;ROW;Windows
id_19259;16.0;15.0;ROW;Mac
id_19260;16.0;3.0;ROW;Windows
id_19262;16.0;4.0;EMEA;Windows
id_19285;16.0;13.0;EMEA;Windows
id_19332;16.0;11.0;ROW;Windows
id_19335;16.0;13.0;ROW;Windows
id_19337;16.0;12.0;ROW;Windows
id_19341;16.0;16.0;America;Unknown
id_19342;16.0;15.0;ROW;Windows
id_19344;16.0;14.0;ROW;Windows
id_19345;16.0;16.0;EMEA;Mac
id_19352;16.0;15.0;ROW;Windows
id_19353;16.0;12.0;ROW;Mac
id_19359;16.0;15.0;ROW;Windows
id_19360;16.0;12.0;ROW;Windows
id_19368;16.0;15.0;ROW;Windows
id_19370;16.0;16.0;ROW;Windows
id_19389;16.0;12.0;ROW;Windows
id_19400;16.0;13.0;ROW;Windows
id_19401;16.0;16.0;America;Windows
id_19409;16.0;16.0;America;Windows
id_19417;16.0;14.0;America;Windows
id_19419;16.0;15.0;America;Windows
id_19429;16.0;15.0;ROW;Windows
id_19439;16.0;6.0;America;Windows
id_19440;16.0;16.0;ROW;Mac
id_19441;16.0;12.0;EMEA;Mac
id_19458;16.0;16.0;America;Mac
id_19459;16.0;16.0;America;Windows
id_19472;16.0;16.0;America;Windows
id_19475;16.0;13.0;America;Windows
id_19476;16.0;11.0;EMEA;Windows
id_19477;16.0;15.0;ROW;Windows
id_19481;16.0;15.0;America;Mac
id_19498;16.0;13.0;America;Windows
id_19510;16.0;16.0;ROW;Windows
id_19518;16.0;15.0;ROW;Windows
id_19519;16.0;16.0;America;Mac
